business_status,geometry,name,photos,price_level,rating,types,user_ratings_total,tipo
OPERATIONAL,"{'location': {'lat': 40.3491181, 'lng': -3.7118493}, 'viewport': {'northeast': {'lat': 40.35051157989272, 'lng': -3.710551470107279}, 'southwest': {'lat': 40.34781192010728, 'lng': -3.713251129892722}}}",Restaurante Chino Sol,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115696074489212042674"">Norma Álvarez</a>'], 'photo_reference': 'AcJnMuEc0dZ_Sdmz5DFPWPPVbsKCpsRWNhzC_uaIewDaios8U2w5gqAveNfBkNFxXRd20AX4MB6rHPejWn5QxXCP5rcSXNisHUUJX_JXbHwLphy8VYOi-SCqfoIMJnTdtsMCnS66FOIp-85Nji-f9CBS-bGMHck10UfqTZWWTxvkge9GC-Y_', 'width': 4160}]",1.0,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",300,restaurant
OPERATIONAL,"{'location': {'lat': 40.2768948, 'lng': -3.8017389}, 'viewport': {'northeast': {'lat': 40.27832102989272, 'lng': -3.800352620107279}, 'southwest': {'lat': 40.27562137010727, 'lng': -3.803052279892723}}}",Restaurante Chino Guang Dong City (Fuenlabrada),"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101326510697953069084"">Sergio Pascual</a>'], 'photo_reference': 'AcJnMuHJPfL6gTMh4yznu8D9PDQiPM8_Iz5a6Vq4kYDHRb9L4NvnvNBa4CeJEPvg63BnnyZFAGlp_Rnhv1gP8nBYvv1OPQtRctdVgnZ6nkXJx_oALYCnu5zWLdjZM0Usp1CsnSpTeS9BLRgkJOUUjRDTJhjCZKb5fGQhQIkYJHkn9pLngkJg', 'width': 3968}]",1.0,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",859,restaurant
OPERATIONAL,"{'location': {'lat': 40.396965, 'lng': -3.696359499999999}, 'viewport': {'northeast': {'lat': 40.39828617989272, 'lng': -3.695075570107278}, 'southwest': {'lat': 40.39558652010728, 'lng': -3.697775229892722}}}",La Casa de Chen,"[{'height': 5520, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109126426161358446007"">Jorge Sanchez Herrera</a>'], 'photo_reference': 'AcJnMuEdnxWDn9GgSC1gmmELlXPGGIPYOh1Ydt_aQ_9dsNDCLzCcK-Fm584yfexSWWCimqd1QkwqvAw4-Iqgk3RYeR1tQqI6ZNL5ghrlewLmHTKeH-Ed3GFPKVUxg78nefBNK6KDziGVJwGKYSGyBNP2tfdwJVQInlt0EhWAeEzRQCou9flg', 'width': 4144}]",1.0,4.0,"['restaurant', 'food', 'point_of_interest', 'establishment']",295,restaurant
OPERATIONAL,"{'location': {'lat': 40.4238392, 'lng': -3.7091181}, 'viewport': {'northeast': {'lat': 40.42519192989272, 'lng': -3.707730070107278}, 'southwest': {'lat': 40.42249227010728, 'lng': -3.710429729892722}}}",Restaurant chino Jia Jia,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117981449449055156466"">Angela Bonadiman</a>'], 'photo_reference': 'AcJnMuEBvz9qB3YL718OkNg13emfIGy_NccKsaZaQeZDUQ6gPl9LyKbaem663cGV78O0KK0TAxz-GWelkeKhsaOOxHZ3Xqk9y5KJKo-JdOG-HqpIsLAXNS8JoEArxU_rfImDM4REGyGdD4-hyBdxHjbL3tIU9JM6jw7J9mx-AqKsLb56qoMj', 'width': 4032}]",1.0,4.1,"['restaurant', 'food', 'point_of_interest', 'establishment']",432,restaurant
OPERATIONAL,"{'location': {'lat': 40.5467245, 'lng': -3.6567335}, 'viewport': {'northeast': {'lat': 40.54806522989271, 'lng': -3.655493970107278}, 'southwest': {'lat': 40.54536557010727, 'lng': -3.658193629892722}}}",Restaurante Chino ZiZhuLin,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109570630169543167875"">varito</a>'], 'photo_reference': 'AcJnMuFKQpDbr6HSIeDcucjyn9vclTeMHIrWbfJ7Bp_pPb_dJSDzZ0GgYhcNuBCHT3R_R21qTAznQZel7QvVawMIcSacwSsT3Yg_ohsjC7fZb9bT40yvU2XfhuErelLBi48fPm6DGpILBnZTciQiNPX79ZRfHH8L34Kwjf7TKqZwD863xMJ7', 'width': 3024}]",1.0,4.3,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",648,meal_takeaway
OPERATIONAL,"{'location': {'lat': 40.4370291, 'lng': -3.6869653}, 'viewport': {'northeast': {'lat': 40.43840087989273, 'lng': -3.685603970107278}, 'southwest': {'lat': 40.43570122010728, 'lng': -3.688303629892722}}}",Restaurante Thong,"[{'height': 2304, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101385136581592434736"">sathya</a>'], 'photo_reference': 'AcJnMuEkLWdAeWrzmeilz6iU7YLQSEm4F9dBnbhpdydpRGMFlNxUxxAOPFEmpOlT_4aPat-VDDI2H2B7qzwtnyh4fKrkBjyEA8dPqflD7QmMsW1GxNq63ewXRhWLYf9Wbt7ucJkunKS-L0EqsUa8sLQtiGCPMkR75GOjEM9uh8brA4WTNjen', 'width': 4608}]",,4.2,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",473,meal_delivery
OPERATIONAL,"{'location': {'lat': 40.4075174, 'lng': -3.607842599999999}, 'viewport': {'northeast': {'lat': 40.40883932989271, 'lng': -3.606424170107278}, 'southwest': {'lat': 40.40613967010727, 'lng': -3.609123829892722}}}",Restaurante chino en Vicálvaro y Cañaveral de Vicálvaro 28052 (San Blas y Moratalaz)- Oriente Capital,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113472964477621058934"">A Google User</a>'], 'photo_reference': 'AcJnMuHU-ieJIbALY40RxczMFOx_Wi0ZtHWt1NzlFZeTtrU127dh4dsJFG3gdsgU3k0Hffa_JB_wXC5Vzqg6ESLxnUigFc9fDNTnXHCelLs232YUFuvdzABNNiq6YvvfcdA-jBoINsgy-Bc8XuQ3AtqD_uLL0Iqpurp-pb2Ye5mSzp5bkicK', 'width': 3024}]",1.0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",294,restaurant
OPERATIONAL,"{'location': {'lat': 40.4457031, 'lng': -3.611384199999999}, 'viewport': {'northeast': {'lat': 40.44702147989272, 'lng': -3.610013670107277}, 'southwest': {'lat': 40.44432182010728, 'lng': -3.612713329892721}}}",Restaurante Casa Guanchao,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110099184245195658960"">Rafael Guerrero</a>'], 'photo_reference': 'AcJnMuEJ4kcQSR3P4Jqdf0zswJ3NlFQ6KNJq8sEUaSB4Y-7WpNZdQ0XbQo7v5gPtK4Ox-i34QZdALgZtm8MhzOlFdW5vb4VhqMn7r4DKYEYOwpy0L0iwD8G65bnIRCKlna1g9ule2yAQV68cKX4M-xe8QCPz4kE-ccxjPg7LCeSurI6_399Q', 'width': 1920}]",1.0,4.1,"['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",360,meal_takeaway
OPERATIONAL,"{'location': {'lat': 40.2388399, 'lng': -3.7023133}, 'viewport': {'northeast': {'lat': 40.24015157989272, 'lng': -3.700950820107279}, 'southwest': {'lat': 40.23745192010728, 'lng': -3.703650479892723}}}",Restaurante Chinatown,"[{'height': 2016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112320102434523825223"">Alberto De la Cruz</a>'], 'photo_reference': 'AcJnMuESrNknerpGQJ8NLepgnU3D1DqYC-70n3-h0x1NBGMlyck8RH8c9wrvh35k9wOFaPn9qn9oiZEEQaM2W1Q_5rnCdGoEIH0sTnIPLRWJw1fRkSu7nWQs-vPJLTxCGpIyS8MgyUcO1q_NRT6QbEpRGdK1Zyun1mrc0q10u-cKT13bqm5b', 'width': 4032}]",1.0,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",503,restaurant
OPERATIONAL,"{'location': {'lat': 40.38163350000001, 'lng': -3.6497259}, 'viewport': {'northeast': {'lat': 40.38291922989272, 'lng': -3.648295170107278}, 'southwest': {'lat': 40.38021957010728, 'lng': -3.650994829892722}}}",Fu Hao,"[{'height': 5520, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109126426161358446007"">Jorge Sanchez Herrera</a>'], 'photo_reference': 'AcJnMuEK2xzoWes16ZqvsYJPbJG8WIaUutkf1CE-w3qLMni5fg4bTtD4cE5AYw49e-TmUTFy_r2vARNDnnKux0mo-_eK9fzNW4ekYMxJOswmqEbI9aG8X0jiKvZdtdxS5jMEb186XCNPP9ZGeNGTqHO9UoPOMAboHU-DdAd_ErpdOqCg2Qui', 'width': 4144}]",1.0,3.6,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",315,meal_delivery
