business_status,geometry,name,photos,price_level,rating,types,user_ratings_total,tipo
OPERATIONAL,"{'location': {'lat': 40.4336717, 'lng': -3.716848799999999}, 'viewport': {'northeast': {'lat': 40.43502012989272, 'lng': -3.715467520107278}, 'southwest': {'lat': 40.43232047010728, 'lng': -3.718167179892722}}}",Restaurante Japonés Morikaen,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102017034563987904536"">David Méndez</a>'], 'photo_reference': 'AcJnMuHw4brlNseL2YwlyVd3TYQQhNcRDAAO8ENF0ltaMxyB9NWiUOV8N4Jj-VVxBJFdWlT_l9RvOzQ-rnlZyulUi3_DnyazgTHBNc7COviCFPq0XpjZGPEyB_9NI9uCVLjv4TpIYMEkKwVw8gXOyBMDsQL2apyAHtPDH4BRTF8l3QEISZMo', 'width': 4032}]",1.0,4.4,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",2316,meal_delivery
OPERATIONAL,"{'location': {'lat': 40.4190371, 'lng': -3.7076722}, 'viewport': {'northeast': {'lat': 40.42037272989272, 'lng': -3.706354670107278}, 'southwest': {'lat': 40.41767307010728, 'lng': -3.709054329892722}}}",MUSASHI,"[{'height': 1200, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108386794301133557734"">Priscilla Vargas</a>'], 'photo_reference': 'AcJnMuGXPvuiyjkGUbsYfi1f497arElxOFov-K1VSf0_BCcCb-XO3tD0GvHZldjASO-3BFGoykxNgLqHaY1cyRSIZ3FHpMFLPO5b0Jnt3CFM_-I4ESSnvNqttH2RqzhLulOVe2BaGO-3mqaqyAVlEqpdmNU5nYZy11x-zuWnPZ_CEO6yFD3m', 'width': 1599}]",1.0,4.5,"['restaurant', 'food', 'point_of_interest', 'establishment']",2237,restaurant
OPERATIONAL,"{'location': {'lat': 40.4409809, 'lng': -3.7004273}, 'viewport': {'northeast': {'lat': 40.44228212989272, 'lng': -3.699057820107278}, 'southwest': {'lat': 40.43958247010728, 'lng': -3.701757479892722}}}",Restaurante Torikey,"[{'height': 2610, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102029699858117189477"">dani Dearce</a>'], 'photo_reference': 'AcJnMuGQPozGHrFQscStAAwFLCdw5icR1BkE6HOH6J9iq1Uz0_IM_CgJRCaTG9LArwrqlvKNDVNlngADSscMQgSLBOKTl1RYr-2nJOMZgwaWbK8T_Ym2SjGthneHCJr04uw122zjvLKgm0F1DskFOH8smcPLmrts_nD2NeoNB74vVZjuYtPW', 'width': 4640}]",2.0,4.7,"['restaurant', 'food', 'point_of_interest', 'establishment']",1341,restaurant
OPERATIONAL,"{'location': {'lat': 40.4209596, 'lng': -3.7041425}, 'viewport': {'northeast': {'lat': 40.42234982989272, 'lng': -3.702750220107278}, 'southwest': {'lat': 40.41965017010727, 'lng': -3.705449879892722}}}",Hattori Hanzo,"[{'height': 3031, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112865499485623288346"">A Google User</a>'], 'photo_reference': 'AcJnMuGO3MdAUoriAJEm9fZD0MW3_O-tsm3Usbv2FGV8LEc41cJhg0PeswRquN0L48xC7AWFa8c6_1-I-1KPqX8dtsV9FuF06Zyk7wC5MPzvHR2Hlm1i_xXsWucqdLYQR-wbpcM45XxrqskNaiIBMAfhh9b_PwKk3gbDsuxqQKHNlzI-Sy8Q', 'width': 4547}]",2.0,3.9,"['restaurant', 'food', 'point_of_interest', 'establishment']",3484,restaurant
OPERATIONAL,"{'location': {'lat': 40.4174769, 'lng': -3.6980843}, 'viewport': {'northeast': {'lat': 40.41885122989273, 'lng': -3.696738320107279}, 'southwest': {'lat': 40.41615157010728, 'lng': -3.699437979892723}}}",Umiko Restaurante Japonés Fusión,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108832523216394505592"">Serafín Martín</a>'], 'photo_reference': 'AcJnMuG_YkUk570epZaaEfz_2Sq7YEtliGAznbWrJZh9is-blWc87rLicqKH6Vl9xPOuyCvfSFehiBmayMmCK7S1xF9WkmazaaxuBsrmYVAgyLv6WhmZ9p_tZvAmAhP9Xn3YWlXtj3pV67tLzRJzSoE4YKEhaz25VAcoUVSa9GWwOlH1-xmp', 'width': 5312}]",2.0,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",1068,restaurant
OPERATIONAL,"{'location': {'lat': 40.4405867, 'lng': -3.6949022}, 'viewport': {'northeast': {'lat': 40.44189707989272, 'lng': -3.693555870107279}, 'southwest': {'lat': 40.43919742010728, 'lng': -3.696255529892722}}}",Pilar Akaneya,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101866424590858246425"">Isabel maria Fernandez</a>'], 'photo_reference': 'AcJnMuH2KzpSDG3aGWzCpiNe0Mn9LZ-XY3VOYP5b8RxUU8CsmCMwiKzFfIhtbUjsMYD3Skl2VJR0-vRa-QVa3LfOakDptJwpRGqt05xrs98BV3h8BJXqvxnW9UoM4TzCus6sTWEqEXEN5cLxtYA0gH9W9KTmKiYsh2uuJc7DKh3ilq25bbc', 'width': 4000}]",,4.8,"['restaurant', 'food', 'point_of_interest', 'establishment']",1187,restaurant
OPERATIONAL,"{'location': {'lat': 40.43114569999999, 'lng': -3.700510299999999}, 'viewport': {'northeast': {'lat': 40.43251577989271, 'lng': -3.699069470107277}, 'southwest': {'lat': 40.42981612010727, 'lng': -3.701769129892721}}}",Restaurante Japonés - NAGOYA TRAFALGAR,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117113939541241595938"">Isaac Farrë Soto</a>'], 'photo_reference': 'AcJnMuGwbrlbkftxhQxhRxfy4h_mqO0dWmIDXCIKD6B6BhjGBOcmEmesXj1IYgDlhXLzSHgc-C7Ba3OjhuhGjXgxgolyhYbszo_fgxukjfLDyPkEg_j33PeDuKOkokBQQ5s7GDuUmcA6ouvpmG5kfjLev_kCmMiwu9CJwMdTjSxKTYToRhVT', 'width': 5504}]",2.0,4.2,"['restaurant', 'food', 'point_of_interest', 'establishment']",809,restaurant
OPERATIONAL,"{'location': {'lat': 40.453204, 'lng': -3.696854999999999}, 'viewport': {'northeast': {'lat': 40.45463347989272, 'lng': -3.695547720107278}, 'southwest': {'lat': 40.45193382010728, 'lng': -3.698247379892722}}}",Kabuki,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105333476496196900127"">Emilio Mora</a>'], 'photo_reference': 'AcJnMuFGZpCQ6W4_2DACjkOiy9f7LP23q2N-t-fvoGQ2jM4V4xym1j2k-fyVUhrGEbQCn0ZshBuEgZOK5MeaVRLhhbYVg3cCKM_IN2Eijuo94xQppqlkGZU0svyRIaxr1qPnpKg1_B1MKiyGI5I5AZGmxIlbpkvBC3IFwqcjuRrDrD8X9teQ', 'width': 4032}]",4.0,4.6,"['restaurant', 'food', 'point_of_interest', 'establishment']",876,restaurant
OPERATIONAL,"{'location': {'lat': 40.4222222, 'lng': -3.71}, 'viewport': {'northeast': {'lat': 40.42361852989271, 'lng': -3.708622070107278}, 'southwest': {'lat': 40.42091887010727, 'lng': -3.711321729892722}}}",Miyama Flor Baja,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107186217125032196865"">Jerónimo Molina</a>'], 'photo_reference': 'AcJnMuHzmlDv2-QsO6YtFmIqo_TO9QYyzUkvbH7nzNVjWzpVMnHh8KMzL5e0BhvUiW2f7ghKi_kVMlIzKwFU4j7jWD9tOzTSfbaotmCWN1wNk9gSYneyiFUv3APTw7BVxZZhOhiuZaLXp5nlVSJsj0rOM4nHgI2f4pnple-lQM9_qCWJA48F', 'width': 4032}]",3.0,4.4,"['restaurant', 'food', 'point_of_interest', 'establishment']",993,restaurant
OPERATIONAL,"{'location': {'lat': 40.4311374, 'lng': -3.6874396}, 'viewport': {'northeast': {'lat': 40.43249967989271, 'lng': -3.686102870107279}, 'southwest': {'lat': 40.42980002010727, 'lng': -3.688802529892723}}}",FUKU restaurante japonés,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105125855098682753689"">A Google User</a>'], 'photo_reference': 'AcJnMuFwqTjFF014QtTMF3HH3z0buF65zA1ktBNS8WfJupgG45mwO5jVlmRzD6Ln-iW3xAkCuh8x1fdDx4mgTNsFU5d1XGTkQ0dve4sdyVcKgKGpMy9iLgeY4MP4cG7sdg9lWpuvIwOtS8MXNBQxyDEVQ99bCFgrguR1-Pch6Hp76C6nKXjr', 'width': 1440}]",,4.3,"['restaurant', 'food', 'point_of_interest', 'establishment']",1075,restaurant
